ebay_id,ebay_title,price,tfidf_score
v1|366511292200|0,CHICAGO GANGSTERS Life Is Not Easy...Without You HEAT LP ia,8.00,0.3128
v1|227408695694|0,"COUNTRY HANK WILLIAMS"" HONKY TONKIN' 45 RPM EP   7"" RECORD & SLEEVE",9.38,0.4018
v1|188577694690|0,Black Sabbath - Heaven and Hell 12”LP Vinyl Warner Bros Records 1980,15.00,0.6501
v1|127948610809|0,Thelonious Monk - Solo Monk (White Vinyl),15.99,0.7215
v1|298465306139|0,"Lot of 24 BEATLES Japanese 7"" vinyl singles YESTERDAY Help! GET BACK Odeon/Apple",11.50,0.3913
v1|227408737671|0,"BOOT ROCKABILLY DON COLE & AL CASEY PIANO ON RPM   LABEL 45 RPM  7"" RECORD",29.99,0.2540
v1|298463340967|0,"ROCIO DURCAL ""SUS 16 GRANDES EXITOS""",8.00,0.5333
v1|147405820282|0,"Jerry Lee Lewis By Request Smash SRS-67086 12"" Vinyl LP 33RPM Stereo",1.60,0.3807
v1|158036765242|0,"TODD RUNDGREN UTOPIA RUNT 45 RPM 7"" SINGLE LOT PROMOS WHITE LABEL PROMO",12.00,0.3190
v1|307018353364|0,Hot Dance Casa Lima Or Brunswick6588 Buji/Wild Goos Chase E+,9.00,0.3790
v1|800248528327|0,MAZE FT. FRANKIE BEVERLY Can't Stop The Love CAPITOL LP VG+ i,8.00,0.2823
v1|278138452258|0,FRANK SINATRA LP Only The Lonely Capitol SW 1053 Stereo Orig. Exc.,11.99,0.2156
v1|206376992416|0,V/A - Best Of Studio One LP - Heartbeat VG++,11.72,0.7867
v1|236897149852|0,"78 RPM -- Hoot Gibson's Hawaiian Foursome, Okeh 41316, E/E+ Steel Guitar",150.00,0.2527
v1|366511315459|0,AFI Decemberunderground Vinyl NM/NM 2026 Anniversary Ultrasonically Cleaned,14.50,0.0000
v1|206376992364|0,I-Roy - Many Moods Of LP - Trojan UK VG++,13.50,0.5168
v1|127948485737|0,The Flock - S/T -NM/EX 1969 Psych Rock Columbia CS-9911 Sleeve 1ST Press ,8.50,0.2945
v1|287426930328|0,Best Of Peter Paul and Mary 10 Years Together LP 1983 Warner Bros BSK 3105 Club,4.85,0.4514
v1|318511728963|0,Boanerge Roman - Ahora Si Mas Que Nunca LP - Verter VG+ Shrink HEAR,8.00,0.3898
v1|327210019957|0,THE CHICK COREA ELEKTRIC BAND - SELF TITLED - JAZZ ROCK - CLUB ED. -(NM-)  VINYL,5.99,0.3037
v1|800273628633|0,THE SKYLINERS (33 Lp Album) VERY NICE,67.00,0.3586
v1|336663291445|0,"The Chosen Three  - Givin' Up For Lost/Wind And Rain -  US 7""",6.99,0.2971
v1|298462219087|0,"Hank Williams, 45, Lost Highway, House Without + 2 More.  Vintage MGM L👀k/Read",3.00,0.2756
v1|188575274755|0,"ROLLING STONES on LP "" GET YER YA-YA's OUT "" R&R Blues rock,  rock",6.00,0.3671
v1|377304867491|0,Paul Whiteman On Columbia (potato Head) 2272 You Brought A New Kind Of Love ,10.00,0.4016
v1|366511303732|0,QUICKSILVER MESSENGER SERVICE MAIDEN OF THE CANCER MOON 2 LP LIVE PSYCHO IMPORT,15.00,0.2688
v1|336663382013|0,Simon and Garfunkel Vinyl LP Bridge Over Troubled Water Columbia KCS-9914 70s,4.99,0.3398
v1|147405416225|0,"Paul Davis 1980 Vinyl LP w/Do Right, Cry Just A Little. Plays Like New",3.00,0.2256
v1|366511273078|0,ROGER The Many Facets Of... WARNER BROS LP VG+ i,8.00,0.6641
v1|318520793272|0,ROD STEWART EVERY PICTURE TELLS A STORY US original vinyl LP,4.00,0.4368
v1|398120861079|0,"Loretta Lynn Country Christmas MCA Records 12"" 33RPM Black Vinyl LP [Tested]",2.26,0.3949
v1|366505878616|0,OHIO PLAYERS Rattlesnake WESTBOUND W211 LP unipak SEALED i,8.00,0.2867
v1|236898316746|0,"78 RPM -- North Carolina Cooper Boys, Okeh 45174, E+ Country",249.50,0.2856
v1|147403876628|0,INDUSTRIAL 2 VINYL LOT AUTHOR AND PUNISHER AND CAUSTIC,20.00,0.0000
v1|800263136060|0,STONE CITY BAND Out From The Shadow GORDY LP VG+ i,10.50,0.4611
v1|227408726107|0,"COUNTRY GOSPEL THE INSPIRATIONS""EYE OF THE STORM""   ""45 RPM  7"" RECORD & SLEEVE",1.00,0.3299
v1|257594521056|0,"Lost in the Fifties Tonight [LP] by Ronnie Milsap (Vinyl, RCA Records USA)",1.96,0.3301
v1|147405539833|0,"Jeff Beck Wired Epic 12"" 33 RPM Black Vinyl LP w/ Cardboard Sleeve PE 34900",2.00,0.3725
v1|298463742117|0,14 ANOS DE LOS 14 CANONAZOS BAILABLES,7.50,0.3776
v1|366511776023|0,"Taylor Swift evermore Green Colored Vinyl LP 12"" 33 RPM Republic Pop",12.00,0.4201
v1|318508910113|0,GIORGIO MORODER Son Of My Father ABC/DUNHILL LP VG+ i,11.50,0.2643
v1|206376992384|0,Los Papines - Homenaje A Mis Colegas LP - Vitral VG++ Shrink,8.00,0.6546
v1|800248531846|0,MUTINY Mutiny On The Mamaship COLUMBIA LP VG+ i,10.00,0.4373
v1|318521523521|0,ADAM & THE ANTS Kings Of The Wild Frontier Vinyl LP 1980 VG+,3.00,0.3282
v1|127947183028|0,Napalm Death- Scum lp,25.50,0.4924
v1|800251935077|0,V/A - The Front Line LP - Virgin UK SEALED,8.50,0.3048
v1|366511273553|0,DIANA ROSS & THE SUPREMES With The Temptations NR-4020T1 LP SEALED i,8.50,0.0000
v1|336663204256|0,16 LP Lot Mixed Grade G+ VG Bad Company Chicago Donovan Rock Records,16.00,0.3601
v1|137465345563|0,Angel S 36196 Berlioz Symphonie Fantastique Klemperer Philharmonia Stereo,2.99,0.3010
v1|800262628712|0,The Who Meaty Beauty Big And Bouncy Vinyl LP Record Original 1971,6.00,0.3230
v1|366511286526|0,WILD TCHOUPITOULAS Self Titled ISLAND ILPS-9360 LP VG+ i,8.00,0.4024
v1|257593581241|0,FRANK ZAPPA-ZOOT ALLURES-ALT ROCK LP  ON WB-1ST PRESS-MOTHERS,9.99,0.3285
v1|198462437167|0,Elvis' Gold Records Volume 4 1968 vinyl record,5.00,0.3302
v1|318511728977|0,Charles Fox And His Charanga - Just For Fun LP - Gema VG+,41.00,0.2972
v1|800248495061|0,KOOL & THE GANG Wild And Peaceful DE-LITE LP canada i,8.50,0.7865
v1|318508907364|0,MAZE FT. FRANKIE BEVERLY Self Titled CAPITOL ST-11607 LP SEALED i,14.50,0.2823
v1|236899793434|0,NINA SIMONE BLACK GOLD 1970 RCA LSP4248 LP VG+ 2S 6S Indianapolis stampers,17.99,0.6553
v1|407036286251|0,Lot of 80 Vintage 45rpm Vinyl Records in Box (Untested - As-Is),9.99,0.3395
v1|206376992406|0,Sizzla - Black Woman & Child LP - VP VG++,8.00,0.4190
v1|188578243687|0,"LEE MICHAELS on LP "" 5th "" rock pop",2.99,0.4587
v1|800251934952|0,Bob Marley & The Wailers - Natty Dread LP - Island VG+,14.50,0.8228
v1|407035877222|0,"JAZZ WEST COAST, VOL. 3-WORLD PACIFIC JWC 507",24.98,0.5625
v1|257594327395|0,60 YEARS of Music America Loves Best 2 Vinyl LP Set RCA LM-6074,1.59,0.5022
v1|206376992404|0,Sons Of Negus - Freedom Sounds LP - Dynamic Jamaica SEALED,9.50,0.3456
v1|198463332814|0,Tammy IDEAL Doll LP Little World 904 Big Parade 1965,5.00,0.2634
v1|117275726197|0,"Guns'n Roses GN'R: Lies Geffen Records LP, Album is UNTESTED ",75.00,0.4247
v1|366505873406|0,RONN MATLOCK Love City COTILLION LP VG+ i,8.00,0.3313
v1|800263141630|0,WATTSTAX 2/THE LIVING WORD Various Artists STAX 2XLP VG++/VG+ gatefold i,8.00,0.2759
v1|800263139273|0,TOWER OF POWER Direct SHEFFIELD LAB LP VG+ gatefold i,8.50,0.4220
v1|336662568705|0,LP Noel Petro Y Su Conjunto La Cumbia Del Amor Disc Lando LBL MINT!,24.95,0.4404
v1|147403879665|0,HIP HOP VINYL LOT WUTANGS 36 CHAMBERS & TKAY MAIDZA SWEET JUSTICE,20.00,0.4434
v1|267713266953|0,The Continental 4 - Jay-Walking 45 RPM Day By Day / What You Gave Up,0.99,0.3789
v1|318520796522|0,WAR The Black-Man's Burdon MGM 2XLP VG+ gatefold i,8.50,0.3937
v1|206380408581|0,1999 US 2xLP Raekwon Immobilarity Vinyl Wu Tang Loud Records,7.50,0.4232
v1|398121475306|0,"Ted Nugent Scream Dream 12"" Black Vinyl LP Epic Rock Hard Rock",4.00,0.2568
v1|318508907085|0,CURTIS MAYFIELD Something To Believe In RSO/CURTOM LP VG+ i,8.50,0.8030
v1|318511728975|0,Carlos Embale - S/T LP - Areito Cuba VG+,8.00,0.6228
v1|800263310730|0,"Michael Jackson Thriller Epic QE 38112 LP 12"" 33RPM Stereo Black Vinyl",6.00,0.3457
v1|800248516556|0,MALO Dos WARNER BROS LP VG+ wlp embossed unipak i,10.50,0.5585
v1|800251935053|0,Rico - Man From Wareika LP - Island UK - Roots Reggae VG++,13.00,0.2469
v1|318508892151|0,LIFE Living Is Fitness Exercise KIMBO EDUCATIONAL 2XLP gatefold i,8.00,0.3334
v1|188575279265|0,"DOORS on LP "" THE DOORS ""   rock",10.50,0.4251
v1|227409090369|0,"UNICEF  ""FOR THE LOVE OF MAN"" Vinyl LP Record 1971",4.99,0.4088
v1|318508907593|0,ALTON MCCLAIN & DESTINY It Must Be Love POLYDOR LP VG+ SHRINK i,8.00,0.3964
v1|168501272351|0,Pink Floyd MFSL UHQR DARK SIDE OF THE MOON VINYL NM LP LOW # 159 !,1300.00,0.5435
v1|198463358408|0,"‘50s/60s Doo Wop/R&B Lot Of 50: NOS RE/Repro 45s  Channels, Chantels, Charms etc",30.00,0.3080
v1|800263130092|0,GIL SCOTT-HERON & BRIAN JACKSON From South Africa... ARISTA LP gatefold i,8.50,0.5334
v1|206375175137|0,The Police Greatest Hits Expanded Deluxe Edition Vinyl Record Half Speed Master,22.00,0.4299
v1|358664080596|0,Edison 52299 Ernest Stoneman UNLUCKY ROAD TO WASHINGTON Country 78rpm 1928 HEAR!,40.00,0.2154
v1|287427842775|0,"Lard - Pure Chewing Satisfaction (Vinyl LP) w/inserts, Mint",17.50,0.3660
v1|227408734815|0,"REISSUE RED WAX  ROCKABILLY CARL CHERRY   ROCKIN' STARS  LABEL 45 RPM  7"" RECORD",3.00,0.3079
v1|800263125087|0,RUFUS Self Titled ABC ABCX-783 LP VG+ gatefold SHRINK i,11.50,0.6355
v1|188485949803|0,Art Garfunkel - Watermark - 1978 Columbia 34975 LP Vinyl Record - EX,0.99,0.4141
v1|366511284686|0,WAR Deliver The Word UNITED ARTISTS LP VG+ die-cut cover i,8.00,0.3240
v1|800259711505|0,Erwin Helfer Angela Brown Clark Dean  Odie Payne  LP Live at the Piano Man vinyl,8.00,0.2124
v1|318517681334|0,RICK MEDLOCKE BLACKFOOT LP Vinyl 1987 US 1st Press IN SHRINK Atlantic Studios DK,8.00,0.3524
v1|127946742874|0,"Halsey Box and Poster (If I Can’t Have Love, I Want Power)",9.99,0.2269
v1|358735416907|0,Art Pepper Vinyl Album The Way It Was Ex,30.00,0.2499
v1|188577691713|0,"Psychedelic Underground by Retsiem, Bokaj Vinyl NM",22.00,0.3188
v1|318508911741|0,BILLY OCEAN Suddenly JIVE/ARISTA JL8-8213 LP club edition SEALED i,8.00,0.3739
v1|366511278888|0,SPINNERS From Here To Eternally ATLANTIC LP VG+ i,8.00,0.3922
v1|188587194488|0,"Oi! Ain't Dead 2 - V/A OOP 2014 – The Templars, Perkele, Runnin Riot, Oi",15.00,0.3593
v1|366511278888|0,SPINNERS From Here To Eternally ATLANTIC LP VG+ i,8.00,0.3922
v1|358736042669|0,"Garage Psych 45 - Faux Pas ""Chuga-Chuga-Choo-Choo"" Lan-Co 6903",6.99,0.4065
v1|227407789018|0,"L.T.D. Cuttin' It Up 12"" LP WLP Soul Funk Promo Breaks A&M",7.99,0.4433
v1|307026874103|0,"AMALIA Y JOSE ALFREDO - CANTANDO A DUO - 1964 MEXICAN LP PROMO, RANCHERO",19.99,0.3251
v1|307037305432|0,Dustin Kensrue - The Water & the Blood LP Clear Vinyl 12” /1000 1st Pressing ,55.00,0.3693
v1|366505866942|0,FREDERICK KNIGHT I've Been Lonely For So Long STAX LP VG+ i,8.00,0.3800
v1|366505869463|0,LINDA LEWIS Not A Little Girl Anymore ARISTA LP VG+ wlp i,8.00,0.3997
v1|318520811677|0,BILL WITHERS Greatest Hits MFSL LP VG+ 180g Ltd. Ed. #002018 i,35.00,0.5157
v1|287425801467|0,FLEETWOOD MAC.ORIGINAL 1977  VINYL LP.RUMOURS.VG+.W/INSERT POSTER.ROCK,15.00,0.8109
v1|198456594143|0,DOOWOP  BW/ ROCKABILLY 45 - SLADES - YOU CHEATED / THE WADDLE  -HEAR 1958 DOMINO,9.99,0.3627
v1|206376992372|0,Jacob Miller & Ray I - Natty Christmas LP - Top Ranking Int'l Jamaica SEALED,20.50,0.2489
v1|377304867491|0,Paul Whiteman On Columbia (potato Head) 2272 You Brought A New Kind Of Love ,10.00,0.4016
v1|398120170830|0,Steve Young Seven Bridges Road LP Vinyl 1981 Rounder Records 3058 Stereo ,15.00,0.2542
v1|398137582192|0,ASTA DJIMBE  Kunde | Afro Funk | Boogie | LP HEAR,9.99,0.3211
v1|318508912549|0,ONE WAY Fancy Dancer MCA LP VG+ i,8.00,0.4658
v1|206386844602|0,*VINTAGE VINYL RECORDS* Lot of 8: John Denver/David Bowie/Meat Loaf/etc.,14.99,0.5669
v1|366511273682|0,ROTARY CONNECTION Peace CADET CONCEPT LP i,8.00,0.6677
v1|206376992425|0,Willie Colon & Ruben Blades - Canciones Del Solar De Los Aburridos LP - Fania,8.00,0.2344
v1|366511287446|0,BILL WITHERS Menagerie COLUMBIA LP VG+ i,9.50,0.7852
v1|227408734712|0,BOB JAMES TRIO LP Bold Conceptions Mercury Mono Promo,11.99,0.6012
v1|336666751993|0,The Who Vinyl Record LP ~ Live at Leeds ~ Meaty Beaty ~ Quadrophenia ~ Tommy ~ 4,15.60,0.4498
v1|318520794858|0,LOVERBOY self titled debut  AOR rock US original vinyl LP,3.00,0.2749
v1|407035445583|0,"The Who The Kids Are Alright 2xLP 12"" Black Vinyl MCA2-10006 Stereo",6.00,0.3191
v1|318511728998|0,"Jacob Miller - Dread, Dread LP - Liberty - Roots Reggae VG+",11.00,0.3027
v1|366511276955|0,SECRET WEAPON Self Titled PRELUDE PRL-14107 LP i,9.00,0.4477
v1|287427828156|0,THE CITY WAITES - A GORGEOUS GALLERY OF GALLANT INVENTIONS LP 1977 US ANTILLES,7.99,0.2795
v1|327238315048|0,"Vinyl LP, The Supremes, I Hear A Symphony, Motown Record Corporation, 1966 ",2.88,0.2462
v1|336663385483|0,COUNTRY HANK WILLIAMS SINGS MGM D-105 10 INCH LP UK FLIPBACK CLEAN,5.99,0.3683
v1|227408935497|0,CAROL SLOANE LP With ROLAND HANNA & GEORGE MRAZ Spring Is Here 2 LOB LDC 3008,11.99,0.2645
v1|800251934985|0,Freddy McGregor - S/T LP - 56 Hope Road Jamaica VG+,11.10,0.2864
v1|147409750383|0,The Housemartins On Our Big Fat Merry Go Round LP Vinyl Record Sire 1988 UK Indi,0.99,0.4754
v1|147405565624|0,"Boston Don't Look Back Epic Rock 12"" Vinyl LP Record w/ Cardboard Sleeve",10.00,0.3903
v1|158038237373|0,Ten Years After - Cricklewood Green Vinyl LP - 1970 - Deram DES-18038 ,5.00,0.5543
v1|298454611572|0,BAUHAUS ~ The Sky’s Gone Out Vinyl LP Bega 42 1982 1st US Pressing EX/VG-,34.99,0.4169
v1|318508907107|0,CURTIS MAYFIELD Do It All Night CURTOM LP i,8.00,0.7572
v1|366511269786|0,OTIS REDDING Otis Soul VOLT LP i,8.00,0.6164
v1|227408698321|0,"COUNTRY HANK WILLIAMS"" HANK WILLIAMS SINGS"" 45 RPM EP   7"" RECORD & SLEEVE",15.50,0.4894
v1|147405564384|0,Steve Miller Band Fly Like An Eagle LP Vinyl Album Record Rock Pop,5.00,0.1790
v1|318520410303|0,Bo Grumpus - Before The War - 1968 Atco Brown & Purple Labels - Rare Mistake,40.00,0.7226
v1|318520794913|0,VANITY 6 Self Titled WARNER BROS 23716-1 LP i,8.00,0.5874
v1|318511729052|0,Wailing Souls - Soul & Power LP - Studio One Jamaica SEALED,65.00,0.6481
v1|278145428290|0,Kool And The Gang -OPEN SESAME LP-NEAR MINT-Vinyl Record Gatefold Jacket De-lite,8.99,0.8419
v1|147405670983|0,KULT BLACK METAL VINYL LOT AGES OF BLOOD AND DEAD RAVEN CHOIR ,20.00,0.2288
v1|236904747733|0,Thai Disco Funk Grail Don Sonrabiab LP ดอน สอนระเบียบ – ดิสโก้นานาชาติ Amigo...,90.00,0.4866
v1|377305294755|0,Elvis Presley As Recorded Live on Stage in Memphis RCA Victor LP CPL1-0606,7.99,0.6201
v1|366511287345|0,SPANKY WILSON Let It Be MOTHERS LP i,9.50,0.4043
v1|178261271311|0,JACK WILD • Everything's Coming Up Roses 1971 LP Promo LISTEN EX,9.99,0.2575
v1|318520775603|0,ROBOHANDS Shapes KING UNDERGROUND LP VG+ i,8.00,0.3854
v1|318508914955|0,PEACHES & HERB Remember COLUMBIA LP VG++/VG+ i,8.00,0.4373
v1|236897149852|0,"78 RPM -- Hoot Gibson's Hawaiian Foursome, Okeh 41316, E/E+ Steel Guitar",150.00,0.2527
v1|127948196675|0,Megadeth- Rust in Peace lp,40.50,0.3605
v1|800264009546|0,ROGER CLYNE & THE PEACEMAKERS - Unida Cantina [2011]  RED LP- AUTOGRAPHED!,39.95,0.3046
v1|287425947573|0,TOTO - Fahrenheit Vinyl Record LP 1986 FC 40273 VG++,8.00,0.6502
v1|307026218657|0,THE CLASH SANDINISTA TRIPLE ALBUM 1980 VG++ TO NEAR MINT VINYL WITH INSERT !,24.00,0.4914
v1|267712816679|0,"Various - THE BEST OF '66 Vol. 1 The Byrds, Bob Dylan, Simon Garfunkel Record LP",3.99,0.2956
v1|398129234156|0,4 LP NEW WAVE LOT-Boomtown Rats-Spandau Ballet-Paul Young-Howard Jones Vinyl,8.99,0.3476
v1|800259572440|0,"Chart Runners 12"" Black Vinyl LP 33 RPM Stereo Pop Ronco RTL 2090 A 1983",4.49,0.3111
v1|800263133793|0,SMITH CONNECTION Under My Wings MUSIC MERCHANT LP i,8.00,0.2889
v1|366505878293|0,OHIO PLAYERS Climax WESTBOUND LP VG+ gatefold i,8.00,0.2965
v1|298465364333|0,"1984-MAXINE SULLIVAN, ON TOUR WITH THE ALLEGHENY JAZZ QUARTET"", 12"" JUMP RECORD,",1.99,0.4126
v1|407035850757|0,"BOBBY JASPAR-BARCLAY 84063, RECORDED 1958",29.98,0.4416
v1|127948561554|0,R.E.M. - Reckoning (IRS Original Pressing),14.99,0.0000
v1|178266057518|0,"Van Halen - ""Van Halen"" Debut LP, 1st Pressing",15.00,0.5570
v1|236905802617|0,The Charlie Daniels Band High Lonesome Vinyl Record LP,1.40,0.2821
v1|206379786011|0,KNUTE ROCKNE TALKS TO HIS TEAM / NOTRE DAME VICTORY MARCH RCA VICTOR E-,12.00,0.4762
v1|287425698365|0,Steve Miller Band - Fly Like an Eagle LP 1976 Capitol Club R-123759 Classic Rock,2.49,0.2279
v1|206376992396|0,Phillip Fanna - Tackles The Doctor Early B LP - Style & Fashion SEALED,8.00,0.2052
v1|188586974799|0,"The Crowd – No Other OOP 2012 – The Weirdos, X, The Gears, The Skulls, KBD",20.00,0.2981
v1|366503629879|0,Bill Cox - When The Women Get In Power - CONQUEROR 8231 E,19.99,0.2549
v1|800258201302|0,"1967 Soul 45 rpm RAY LEWIS I Still Love You b/w Sorry, You've Got SMASH 2134 EX",14.99,0.3745
v1|318511728955|0,Baba Gaston - 1956-1976 Special Edition 20th Anniversary LP - ASL Kenya,8.00,0.2426
v1|298465141084|0,"LLOYD GREEN: the big steel guitar TIME 12"" LP 33 RPM",5.00,0.3363
v1|168502287076|0,Neil Young Harvest & After the Gold Rush Reprise Vinyl LP Rock 1970s 2 Album Lot,10.00,0.3788
v1|366511281204|0,SYLVERS Self Titled PRIDE PRD-0007 LP i,8.00,0.4991
v1|206380331488|0,Майя Кристалинская – Майя Кристалинская LP /USSR: Мелодия - 1971/,8.78,0.4069
v1|366505882835|0,PEOPLE'S CHOICE Boogie Down U.S.A. TSOP LP VG+ wlp i,8.00,0.6631
v1|188577643264|0,Brian Davisons 'Every Which Way' Self-Titled Mercury SR-61340 Vinyl,17.00,0.3504
v1|227408759768|0,Long Long The Journey- Eskew Family Lp Sealed ,9.99,0.3162
v1|366511279302|0,CANDI STATON I'm Just A Prisoner FAME LP SHRINK i,8.00,0.4055
v1|117279294655|0,Frank Sinatra ‎A Swingin' Affair 1958 Vinyl LP Record Capitol Mono W-803,3.99,0.2860
v1|800263427849|0,Larry Coryell w/ John Scofield & Joe Beck Tributaries,1.60,0.3631
v1|800263877537|0,Jonah Jones Swingin Round The World Vinyl LP,12.00,0.4050
v1|206380160330|0,Elvis Presley-RCA Special Products 5-LP Box -The Elvis Presley Story - DML5-0263,9.99,0.2788
v1|407036779999|0,Twink Think Pink LP UK Reissue Ltd. Ed Still in shrink w/ Signed insert,20.50,0.2818
v1|318520787018|0,STAPLE SINGERS Bealtitude: Respect Yourself STAX LP gatefold i,8.00,0.3152
v1|800248530342|0,MIGHTY SUPREME VOICES OF DALLAS TX You Can Do Better FIRST EPISTLE LP SEALED i,8.00,0.3041
v1|278137913342|0,"BOOT  ROCKABILLY EDDIE COCHRAN ON CREST LABEL 45 RPM  7"" RECORD",7.99,0.4450
v1|267711920487|0,MY#7747 Extended Play Dave Pell Octet Jazz & Romantic Places Atlantic 549,3.49,0.2451
v1|358667189491|0,HMV 4970 ( Victor) Henry Allen Jr. Orch SWING OUT  hot!  Jazz 1930 78 rpm N-,19.99,0.3972
v1|188576827143|0,"TRINERE THEY'RE PLAYING OUR SONG 12"" Vinyl Single 1987 Jampacked",9.99,0.3610
v1|307026848841|0,"Yes Lot of 2 Albums, See Pictures,(4)Vinyls Visually rated, ProgressiveRock  A42",9.00,0.3127
v1|800263130258|0,GIL SCOTT-HERON & BRIAN JACKSON 1980 ARISTA LP VG+/VG++ SHRINK i,10.50,0.6153
v1|336663472105|0,HELSTAR -BURNING STAR VINYL - COMBAT GREEN LABEL 1984 ORIGINAL - NM,39.99,0.4860
v1|800248527978|0,MAZE FT. FRANKIE BEVERLY We Are One CAPITOL LP VG+ i,10.50,0.2812
v1|358735278680|0,K-tel Stars Original Hits Vinyl LP Pop Rock Soul Compilation 1977 Artists,4.25,0.2711
v1|298463350703|0,"Yaco Monti ""ME HAS HECHO TAN FELIZ""",7.00,0.5059
v1|398120904485|0,"Myron Lee & The Caddies Then...and Now ML Records Stereo 12"" Vinyl LP [Tested]",2.56,0.4165
v1|336666528734|0,"RATT ""Dancing Undercover"" Vinyl 1986 (7-81683-1) + invasion of your privacy 1985",15.00,0.4117
v1|127948519629|0,The Smiths - The Queen Is Dead (Original Copy),31.00,0.3947
v1|800263138201|0,T-CONNECTION Pure & Natural CAPITOL LP i,8.00,0.2761
v1|800263124915|0,ROTARY CONNECTION Dinner Music CADET CONCEPT LP VG+ i,8.00,0.6943
v1|318508876000|0,KOOL & THE GANG Wild And Peaceful DE-LITE DEP-2013 LP VG+ SHRINK i,37.50,0.7933
v1|137465583402|0,The Doobie Brothers THE CAPTAIN AND ME Rhino High Fidelity Limited Ed. № 4712,37.00,0.2540
v1|318508911773|0,BILLY OCEAN Tear Down These Walls JIVE/ARISTA R-164177 LP club edition SEALED i,8.00,0.3116
v1|800263138927|0,TOWER OF POWER Self Titled WARNER BROS BS-2681 LP VG+ i,8.00,0.6081
v1|366510063444|0,John Berry Zulu Soundtrack LP (1964) UAL 4116,11.95,0.3930
v1|318511728985|0,Eek-A-Mouse - Mouseketeer LP - Greensleeves,12.50,0.0000
v1|358743898885|0,Herman Dinges Albert Holman Lenny Rich Polka Band Records LP Vinyl Album,9.99,0.2765
v1|366505877349|0,MTUME Juicy Fruit EPIC LP VG+ i,9.50,0.4832
v1|318520778921|0,GIL SCOTT-HERON Moving Target ARISTA LP i,8.00,0.3736
v1|147403872264|0,PUNK 2 VINYL LOT BIKINI KILL & IN DEFENCE,20.00,0.3558
v1|800263018659|0," Whitney Houston Self-Titled Vinyl LP 1985 - Arista AL 8-8212 With Hype Sticker",7.99,0.2996
v1|318508910959|0,ME'SHELL NDEGEOCELLO Plantation Lullabies MAVERICK 2XLP promo i,10.50,0.5177
v1|358733244840|0,"Journey Infinity Columbia 12"" 33 RPM Black Vinyl LP Classic Rock Record",10.00,0.2874
v1|318508912626|0,OPUS 7 Thoughts SOURCE LP VG+ i,10.50,0.3345
v1|188577524874|0,Lincoln St Exit Drive It Yellow Vinyl NM,27.50,0.2892
v1|318508893519|0,LITTLE BEAVER Self Titled CAT 1601 LP i,16.50,0.3734
v1|800263123678|0,R.J.'S LATEST ARRIVAL Self Titled ATLANTIC 81260-1 LP VG++ i,8.00,0.3884
v1|366505866538|0,EDDIE KENDRICKS All By Myself TAMLA LP VG+ SHRINK i,8.00,0.3440
v1|800263151524|0,STEVIE WONDER Original Musiquarium TAMLA 2XLP VG++ embossed gatefold w/ insert i,10.50,0.8178
v1|318508910657|0,MUTINY Funk Plus The One COLUMBIA LP VG+ i,10.50,0.4473
v1|298464675745|0,Leviathan The First Sublevel Of Suicide LP 1st Press Signed Poster Xasthur Von,10.50,0.6344
v1|147409737795|0,"Jethro Tull War Child - Vinyl LP 33RPM - Bungle In The Jungle, Skating Away",0.99,0.3400
v1|318520786206|0,SOULERNAIRES OF NEW YORK CITY Start Praying SOULER LP i,8.00,0.3059
v1|227409127630|0,"2 - 12"" 33-1/3 RCA Program Transcriptions L-11645/L11646 Leopold Stokowski Phil",89.99,0.4243
v1|206376992339|0,Bob Marley & The Wailers - Uprising LP - Island VG++ PROMO,32.00,0.5328
v1|318511729025|0,Rock Town Express - Open Up Your Heart LP - EMI Nigeria HEAR,8.00,0.2497
v1|287430443977|0,The Weeknd Echoes of Silence Vinyl 2-LP (Sorayama 10th Anniversary Edition) RARE,85.00,0.4405
v1|800248533776|0,OHIO PLAYERS Graduation AIR CITY LP VG+ gatefold i,10.00,0.3161
v1|287427829577|0,NORMAN DIETZ & SANDRA - TANDEM VOL 1 LP RARE 1972 PRIVATE RELEASE W/ POSTER AD,7.99,0.3111
v1|358664045010|0,Supertone 9473 Georgia Serenaders RAISE A RUCKUS TONIGHT   Country 78 rpm E 1929,40.00,0.2957
v1|377304703238|0,Michael Nesmith Infinite Rider On The Big Dogma LP M- Pacific Arts (1979),15.00,0.3172
v1|318508907547|0,ALTON MCCLAIN & DESTINY Self Titled POLYDOR PD-1-6163 LP SEALED i,8.00,0.3922
v1|366511278200|0,SLY & THE FAMILY STONE Back On The Right Track WARNER BROS BSK-3303 LP SEALED i,8.50,0.4510
v1|358736943086|0,"Raylene, Light Of Day / It Must Be Love 45, Rare 60's Pop Rock, Tee Pee, WI",6.99,0.2954
v1|327237785443|0,"VENTURES ""SURFING"" DOLTON-2002 VG+ PIPELINE",6.99,0.5152
v1|158036974927|0,The Tremeloes Even The Bad Times Are Good/Silence Is Golden TESTED G+/VG+ Shrink,7.99,0.3369
v1|117270128762|0,KISS Meets Phantom Of Park 1978 People 1980 Marvel Comic Special #2 Magazine LP,34.99,0.2523
v1|358733281885|0,THE DENHAMS 45RPM '58 NOTE CRY BABY CRY RAW ROCKABILLY CLASSIC STRONG VG+ VINYL,9.99,0.3789
