ebay_id,ebay_title,price,keeper_score
v1|198542729235|0,The Hit Sound Of Dean Martin 1966 1st Press LP Tri-Color Reprise VG-/VG,0.99,0.0398
v1|358879039099|0,"The Jelly Beans ""You Don't Mean Me No Good"" Northern Soul 45 Eskee Reissue mp3",189.00,0.0398
v1|800450043734|0,"CHERYL WHEELER (1985 North Star) & HALF A BOOK (1987 Cypress) 2 Lp Lot, EX vinyl",12.75,0.0398
v1|366572920724|0,LP SOUL / THE BEST OF THE DELFONICS / KORY,9.99,0.0397
v1|198542424808|0,Lawrence Welk & Myron Floren - 24 Greatest Polkas 2xLP Vinyl (Stereo) Ranwood,6.99,0.0397
v1|336720388502|0,Stone Temple Pilots  - Tiny Music -  2013 LP - 180 Gram Audiophile,74.99,0.0397
v1|358878938452|0,"Joe Bataan ""What Good Is A Castle"" Latin Soul 45 Uptite mp3",49.00,0.0397
v1|336726323762|0,TOMMY OLIVENCIA EL JEQUE TH RODVEN RECORDS SALSA LP HEAR ,7.77,0.0397
v1|257651874679|0,"PRINCE U Got The Look PAISLEY PARK  12"" VG++",5.00,0.0396
v1|178367461439|0,"Something New The Beatles (Vinyl, LP, Repress, Los Angeles Press) APPLE ST-2108",6.58,0.0396
v1|307099975289|0,"The Spinners I'll Be Around Promo 7"" Vinyl 45 RPM Atlantic 45-2904 Rare EX",9.99,0.0396
v1|158129662166|0,Ted Taylor 1963 R&B 45 on Okeh ~ It Ain’t Like That No More ~ Hear,9.99,0.0396
v1|336722756463|0,The Temptations - Wish It Would Rain LP,11.50,0.0396
v1|307102776627|0,Vinyl Record LP Album Wet Willie II Capricorn Records 1972,4.50,0.0396
v1|298560346453|0,Decca 78 RPM - YOU'RE SO UNDERSTANDING / ITS TOO LATE NOW #8,4.99,0.0395
v1|257652918377|0,"SACRED REICH Ignorance, EXCITER Violence & Force, DEMON Night of the Demon 3 Lot",150.00,0.0395
v1|158150034884|0,"Common ""Like Water For Chocolate"" Rap Hip Hop 2xLP Geffen EU Reissue",10.50,0.0395
v1|257651655825|0,"MELBA MOORE Love Me Right CAPITOL 12"" VG+ ",5.00,0.0395
v1|298554457670|0,ROCK 45 Z Z TOP ON WARNER BROS DJ NM TUBE SNAKE BOOGIE,9.99,0.0395
v1|178374409251|0,Uncles Estate ~ BOB DYLAN ~ Highway 61 Revisited / DEMONSTRATION NFS / EXC,9.99,0.0394
v1|236980165316|0,Pic Sleeve: Culture Club: It's A Miracle,3.50,0.0394
v1|287503346779|0,1965 LA COSTANZA DELLA RAGIONE - OST Soundtrack LP Vinyl - Italy Cms. 30-125 NM,49.00,0.0394
v1|128007721281|0,LOVE STORY:OST Paramount PAS-6002 LP 1970 VG-/VG-,6.00,0.0394
v1|178367873781|0,MILEY CYRUS CD LOT  HANNAH THE MOVIE &  TAMED DELUXE EDITION W/DVD  AUDIO: NM/M,5.99,0.0394
v1|128007720230|0,JOHNNY CASH:Man in Black Columbia C 30550 LP 1971 G+/VG,4.00,0.0394
v1|336722636373|0,Cheap Trick In Color Vinyl Record 1977 Epic PE-34884 Orange Label Gatefold,5.00,0.0394
v1|158147355630|0,SLY & THE FAMILY STONE Greatest Hits EPIC KE 30325 (1970) LP,8.00,0.0394
v1|158150088027|0,1969     HOT  FUN  IN  THE  SUMMERTIME  -  SLY  &  THE  FAMILY  STONE,3.75,0.0394
v1|366582194293|0,Beatles RARITIES U.K. Version Album,28.99,0.0394
v1|336730435581|0,"The Beach Boys – Sloop John B / You're So Good To Me: 7"" 45RPM 756",1.00,0.0393
v1|298554545264|0,"1964-THE PIXIES THREE, ""GEE / AFTER THE PARTY"", 7"" MERCURY , DOO WOP, POP",0.99,0.0393
v1|257651908523|0,"RALPHI ROSARIO FEAT. XAVIER GOLD You Used To Hold Me HOT MIX 5 12"" VG++/VG+",5.00,0.0393
v1|366577516532|0,CHARLIE PARKER The Charlie Parker Story #3 VERVE LP o,8.00,0.0393
v1|278241579908|0,The Beatles LP Sessions RARE OOP NICE pre Anthology 1986,40.00,0.0393
v1|137568994111|0,THE VERY BEST OF ROY ORBISON  - Vinyl LP Record Album Stereo,12.99,0.0393
v1|158147620070|0,lot of 10 buck owens records,7.00,0.0393
v1|158136613624|0,THE KINKS - SOAP OPERA - RCA GATEFOLD - REALLY NICE!!!,5.50,0.0393
v1|398244750030|0,"FLASHDANCE SOUNDTRACK ALBUM AND WHAT A FEELING REMIX IRENE CARA 12"" SINGLE !",5.99,0.0393
v1|267746392991|0,LOGGINS & MESSINA THE BEST OF FRIENDS NM/EX PC-34388 LP VINYL RECORD,5.99,0.0392
v1|198543103335|0,Tatsunoko vs Capcom Ultimate All-Stars Video Game Soundtrack Vinyl,40.00,0.0392
v1|128007721124|0,RONNIE DOVE:Crying Song Wing MGW-12268-W LP 1969 G-/G+,4.00,0.0392
v1|128011168110|0,LAS JILGUERILLAS  CON QUE ME PAGAS/EL ULTIMO ADIOS    45 Rpm ULTRA RARE USED,29.99,0.0392
v1|336722310914|0,TENACIOUS D The Pick Of Destiny 2014 **SEALED**  Perfect!!,34.50,0.0392
v1|307097571008|0,"20 BOLEROS 20, FEAT, ANTONIO MACHIN / LUCHO GATICA / LEO MARINI, 1986 MEXICAN LP",14.99,0.0391
v1|407120996080|0,Buddy Guy The Blues Don't Lie SIGNED Autographed 2LP Vinyl Record Album NM,129.99,0.0391
v1|366581322423|0,Rare Western Swing 45 - Bob Wills - Texas Fiddler - Decca # 9-30068 - Promo,7.99,0.0391
v1|800443916350|0,"NYCC - I'll Keep My Light In My Window 12"" - RCA Victor - Disco Funk VG+ HEAR",8.50,0.0391
v1|366581660086|0,"NORTHERN SOUL THE LOVE CHAIN, UNITED ARTISTS LABEL #50621 45 RECORD",3.99,0.0391
v1|398251045572|0,ALBERT COLLINS Ice Pickin ALLIGATOR |  Chicago Blues | LP HEAR,9.99,0.0391
v1|366575039951|0,Narciso Martinez - El Tecolote - IDEAL 131 V+/V,19.99,0.0391
v1|137578708121|0,ELVIS PRESLEY LP SONGS HOLLYWOOD FORGOT CANADA LONG OUT OF PRINT 1979 NM/NMMT,16.50,0.0391
v1|366581233087|0,HEAR - Rare Surf 45 - The Roamers - I Get Around - Hit Records # 126,7.99,0.0391
v1|168583576647|0,Paul Mc Cartney & Wings-Jet/Mamunia-45 RPM-rock-Apple 1871-NM-1973,6.95,0.0390
v1|168583790108|0,Carl Perkins Matchbox Your True Love SUN 261 VG,24.99,0.0390
v1|298556481062|0,"Aerosmith ""Toys In The Attic"" LP (1975)",9.99,0.0390
v1|267748695822|0,Vintage Dan Fogelberg 8 Original Assorted Vinyl LP Albums 33RPM,5.00,0.0390
v1|257652120916|0,"SYSTEM F out Of The Blue (Remixes) TSUNAMI 12"" VG++ Netherlands trance",5.00,0.0390
v1|398251043965|0,KOOL & THE GANG Best Of DE LITE Funk | Breaks |  LP HEAR,9.99,0.0390
v1|168589136046|0,SOUL Madeline Bell I'm Gonna Make You Love Me Mod 1007 1967 NM PROMO,20.00,0.0390
v1|358879163718|0,Tchaikovsky The Six Symphonies and Manfred 7 X Vinyl Angel Box Set SGE-3847,19.00,0.0389
v1|178373037075|0,45's Rock Rockabilly Garage Country Soul 60's 70's w/rare DJ most w/orig sleeves,2.45,0.0389
v1|407117472303|0,"Lethal Conceptions ""State Of Shock"" Gangsta Rap 12"" Lethal Conceptions HEAR",7.99,0.0389
v1|206445979822|0,"T'PAU -Heart and Soul - Vinyl 12"" Single (45 RPM)",3.00,0.0389
v1|227459272620|0,Linda Ronstadt Heart Like a Wheel LP 1974 Capitol ST-511358,7.95,0.0389
v1|227457551273|0,Tom Petty And The Heartbreakers - Long After Dark Vinyl 1982 Backstreet Records,9.99,0.0389
v1|307102676355|0,MADONNA 13 USA 7” Lot Including Promos,9.99,0.0389
v1|227459497397|0,Lot Of 25 Jazz Swing Big Band Vinyl Records Various Artists LP’s,40.00,0.0389
v1|336722335270|0,Pic Sleeve: Bullet Boys: For The Love Of Money,3.50,0.0389
v1|137579343905|0,ERROLL GARNER “Paris Impressions Vol 1” (1958 Stereo Vinyl LP) VG+!!,1.99,0.0389
v1|168575391905|0,1973 STEVIE WONDER Innervisions - Tamla T3261 - LP,12.00,0.0389
v1|257651829088|0,"PHANTOM ROCK The Story Of MCB Bop SMOKIN 12"" VG+ 1985 rap ",5.00,0.0389
v1|178375234701|0,Uncles Estate ~ ISLE OF WIGHT / ATLANTA POP FEST SEVENTIES / GF 3 lps / VG+ EXC,9.99,0.0388
v1|358879050565|0,"The Trends ""Gonna Have To Show You"" Northern Soul 45 ABC-Paramount Promo mp3",18.50,0.0388
v1|366573762105|0,The Pine Ridge Boys - Just Tell Me That You Love Me Yet - BLUEBIRD 8831 E/E-,19.99,0.0388
v1|257651634298|0,"MASSIMI BARSOTTI Whole Lotta Love FUZZ 12"" VG++/+ Italo-disco Led Zeppelin",10.50,0.0388
v1|178364391736|0,"Jerry Garcia & John Kahn Pure Jerry February 28, 1986 RSD Gold Vinyl LP Sealed",27.00,0.0388
v1|800450522735|0,"Bo Diddley, The Originator: LPS-3001 Checker compilation 1966",5.50,0.0388
v1|398241296131|0,"STEVE MARTIN ""LETS GET SMALL"" LP 1977 WARNER BROTHERS RECORDS BSK 3090 7c",5.00,0.0388
v1|206460435916|0,78 RPM  'The Other Piper' by Star Bright Classics,4.44,0.0388
v1|398245080767|0,Debby Boone with the Boones,1.80,0.0388
v1|168571169369|0,Margie Joseph 1970 Soul 45 on Volt ~ Sweeter Tomorrow ~ Hear,9.99,0.0388
v1|178369795614|0,"Paul Hardcastle - ""19"" - 12"" Single",1.00,0.0388
v1|377391713240|0,"C3PO ANTHONY DANIELS Star Wars Adventures In Colors 7"" 45 RPM RECORD Vinyl USED",5.00,0.0387
v1|336726314670|0,PABLITO AND HIS ORCHESTRA CHARANGA & LATIN DANCES PALACE RECORDS SALSA LP ,7.77,0.0387
v1|188709932627|0,Wilton Crawley - Geechie River Blues - OKEH 8492 V,19.99,0.0387
v1|227459689491|0,Sacred Reich Ignorance LP Vinyl Record Metal Blade 2021 Blue SIGNED BY BAND,99.99,0.0387
v1|168571169307|0,The Queen City Show Band 1967 Soul 45 ~ True Patron of the Arts ~ Promo ~ Hear,9.99,0.0387
v1|398241293559|0,"Festival by Santana (Record, 2014)",5.00,0.0387
v1|336722280311|0,"LP Louie Ramirez Ray De La Paz y Su Orquesta - Con Cache , Salsa Caiman OG LBL M",49.95,0.0387
v1|227459212962|0,The Tremeloes 45 RPM - Here Comes My Baby / Gentleman Of Pleasure - Epic 1967 ,2.81,0.0386
v1|236971861919|0,NORMAN BLAKE - Live At McCabe's - '76 Takoma lbl NM folk bluegrass LP,9.99,0.0386
v1|267745707675|0,Coral Records Dick “Two Ton” Baker Bert The Turtle Fuzzy Wuzzy,5.00,0.0386
v1|257657164303|0,THE DOORS L.A. Woman (1979) Elektra EKS-75011 RE 1979 LP,15.00,0.0385
v1|377389408366|0,Juice Newton & Silver Spur -After The Dust Settles Vinyl Record LP Southern Rock,3.99,0.0385
v1|178374890172|0,Tony Orlando & Dawn - To Be With You - Vinyl - Elektra Records - LP 7E-1049,1.00,0.0385
v1|398250549733|0,"Johnny Cash At San Quentin 12"" Vinyl Record",15.99,0.0385
v1|168584318330|0,HELEN HUMES-RARE DOOTONE LABEL BLUES-4-SONG HARD COVER-EP+45-(SINGS/SWINGS)--PIC,49.99,0.0385
v1|287499522041|0,Jerry G & Co. (Jerry G. Bishop) The Road to Life/She’s Gone” WCFL Radio Chicago,9.99,0.0385
v1|307097569540|0,"MR MISTER - I WEAR  THE FACE - 1986 MEXICAN LP, POP ROCK",19.99,0.0385
v1|257657568558|0,LP Original 1961 Tab Hunter Young Love EX/VG+ W Picture Sleeve 45,14.00,0.0385
v1|158129662177|0,Little Walter 60s Chicago Blues 45 on Checker Don’t Have To Hunt No More ~ Hear,9.99,0.0384
v1|336722335905|0,Pic Sleeve: Michale Bolton: (Sittin' On) The Dock Of The Bay,3.50,0.0384
v1|318668797114|0,"Oklahoma! Rodgers and Hammerstein, Vinyl Record LP Capitol Records High Fidelity",8.90,0.0384
v1|407117212806|0,Chuck Berry – Chuck Berry’s Golden Decade (Chess) 2CH-1514 EX Double LPs!!,1.93,0.0384
v1|398242542967|0,Jefferson Starship LP. Blows Against The Empire. RCA Records LSP-4448. Gatefold,9.00,0.0384
v1|377389407948|0,Olivia Newton John - If You Love Me Let Me Know 1974 Vinyl Record LP MCA-411 Pop,3.99,0.0384
v1|398251136405|0,Skagarack – S/T LP MCA-42074 1980s AOR Melodic Rock Denmark,5.85,0.0384
v1|147478666023|0,G. Dep Everyday Remix Single Vinyl 2001 Album Rap Hip Hop Lp Record,7.00,0.0384
v1|188734668578|0,"WANG CHUNG - EVERYBODY HAVE FUN TONIGHT 12"" Vinyl 1986 RECORD 0-20551 NM",9.88,0.0383
v1|287499922007|0,Pink Floyd Saucerful of SecretS 2014 Blue Vinyl LP Record Reissue M-,18.00,0.0383
v1|257658103086|0,"TROIANO We All Need Love CAPITOL 12"" VG++/VG+ 1979",5.00,0.0383
v1|188713427152|0,Billie Holiday - All Of Me - OKEH 6214 E-,46.00,0.0383
v1|158135597100|0,Devo 'Q: Are We Not Men?' Vinyl LP Album Record 1978 BSK 3239,10.99,0.0383
v1|377389434089|0,Elvis Presley - King Creole LP - 1960's White Top Stereo in VG Condition,16.50,0.0382
v1|257658124899|0,"UNIQUE What I Got Is What You Need PRELUDE 12"" NM HEAR",5.00,0.0382
v1|236980319875|0,Pink Floyd The Wall 2LP 1979 Columbia PC2 36183 Vinyl Gatefold w/ Inner Sleeves,18.50,0.0382
v1|168583900491|0,7 original Beatles 45s Hey Jude/Revolution Helter Skelter/Got to Get You plus 6,15.00,0.0382
v1|188726497722|0,Hot Bluegrass Bopper 45 CENTER BROTHERS & FRED SPENCER Walkin' WIZARD hear EX,5.00,0.0382
v1|158150131674|0,"Dove Shack ""Summertime In The LBC"" Rap Hip Hop 12"" Rush Associated",10.50,0.0382
v1|168571169328|0,Penny Rae 1962 Soul 45 on Infinity ~ Shame Shame Shame ~ Promo ~ Hear,9.99,0.0382
v1|377382587821|0,DIRE STRAITS - COMMUNIQUE - WARNER BROTHERS W/ORIGINAL SLEEVE - REALLY NICE!!!,17.50,0.0382
v1|298554239233|0,EDDY ARNOLD ~ SELF TITLED ~ 1958 ~ 45 RPM ~ EP ~ RECORD EX  COVER EX,0.99,0.0382
v1|117338358016|0,Dennis Brown My Time 7” 45 RPM (DEB Music) EX!,9.99,0.0382
v1|188718220798|0,Elvis Presley Good Times LP Vinyl RCA Victor CPL1-0475 Stereo 1974 VG+,6.00,0.0382
v1|206457726651|0,Michael Jackson - Thriller LP - Epic Shrink,48.00,0.0382
v1|236980286326|0,The Allman Brothers Band At Fillmore East LP Capricorn SD2-802 Pink Label VG,10.50,0.0382
v1|398241268942|0,"Jim Croce, You Don’t Mess Around With Jim, LP ABC Records, 1972",16.00,0.0382
v1|257651770942|0,"NOTORIOUS B.I.G. Juicy BAD BOY 12"" VG+ ",7.00,0.0382
v1|128007475868|0,Jukebox 45 & Title Strip Huey Lewis & The News Hip To Be Square Cleaned Tested,2.49,0.0382
v1|307097569506|0,"LOS PERSUADERS - LOS PERSUADERS - 1965 MEXICAN LP, SURF",24.99,0.0382
v1|407117235653|0,"EPMD ""Strictly Business"" Rap Hip Hop 2xLP Priority Reissue",10.50,0.0381
v1|267745935683|0,"Emerson, Lake & Palmer – Love Beach Vinyl LP VG+/VG+",3.50,0.0381
v1|128012296857|0,"4pc Emmylou Harris Vinyl 12"" Record LP Album Bundle incl. Blue Kentucky Girl (G)",7.99,0.0381
v1|128007721001|0,BOBBY VINTON:Greatest Hits Epic BN 26098 LP 1965 G+/VG-,4.00,0.0381
v1|358878931293|0,"Jimmy Bailey ""Everytime"" Northern Soul 45 Columbia Promo mp3",132.50,0.0381
v1|398250549598|0,Original Soundtracks and Music From The Great Motion Pictures UAS 6303 LP,9.99,0.0381
v1|278241455146|0,Bob Seger and the Silver Bullet Band - Against the Wind 1980 SOO-12041 Near Mint,9.00,0.0381
v1|407117147420|0,"Brother Arthur ""What You Gonna Do"" Indie Rap 12"" C-Ya Entertainment HEAR",10.50,0.0381
v1|188734578574|0,PABLO CRUISE - WORLD’S AWAY Vinyl LP A&M Records 1978 SP-4697,2.49,0.0380
v1|188734663509|0,THE KNACK - GET THE KNACK Vinyl LP RECORD 1979 My Sharona SO 11948 NM,9.88,0.0380
v1|158133322740|0,Beck - Morning Phase (2014) 180 Gram Vinyl LP Near Mint,9.99,0.0380
v1|358878805019|0,"Billy Butler ""I'll Bet You"" Northern Soul 45 Brunswick mp3",9.99,0.0380
v1|178368017463|0,MICHAEL NESMITH 3 CD LOT  AND THE HITS  LISTEN TO THE BAND  MAGNETIC  AUDIO NM/M,6.99,0.0380
v1|407117304696|0,"Homeboy Sandman & Edan ""Humble Pi"" Rap Hip Hop LP Stones Throw",7.99,0.0380
v1|298537124952|0,Eric Clapton No Reason To Cry LP 1976 RSO RS-1-3004,5.00,0.0380
v1|117295823893|0,Vintage Vinyl/LP. Sonora Santanera. Con Un Beso. Salsa/Bolero. EX-5127. READ!,19.99,0.0380
v1|336722335305|0,Pic Sleeve: Alice Cooper: You And Me,3.50,0.0380
v1|366571811488|0,Sweet Pease Spivey - 410 Blues - DECCA 7237 V+/V,19.99,0.0379
v1|117336590950|0,Newburg Acapella Radio Chorus -Jesus I Want To Thank You- Gospel LP - Hear,9.99,0.0379
v1|188714908558|0,Led Zeppelin Zoso 1971 Vinyl Record,5.50,0.0379
v1|158129662175|0,The Jones Girls 1983 Disco Soul 45 on RCA On Target ~ Promo ~ Hear,9.99,0.0379
v1|188733455412|0,"Vintage ""The Sesame Street Book & Record"" Vinyl Album (1970) RECORD & COVER ONLY",10.00,0.0379
v1|206461502451|0,The Melachrino Strings And Orchestras - April In Paris RCA Victor 1963 Vinyl LP,5.80,0.0379
v1|117338331608|0,"Chicago X, Columbia PC-34200, 1976, VG+",1.99,0.0379
v1|327292181196|0,The Continental (Renzo Cesana)-This Is My Beloved-10” Columbia LP CL 6247,19.95,0.0379
v1|168571169344|0,Jimmy Hughes 1967 Soul 45 on Atlantic ~ It Ain’t What You Got ~ Hear,9.99,0.0378
v1|407115054705|0,Merry Christmas From Captain Kangaroo Lp,6.99,0.0378
v1|267745733288|0,Prince For You Vinyl Record 1978 VG+,9.11,0.0378
v1|128007289091|0,TOMMY ROE - Greatest Hits 12 in a Roe LP w/ INNER 1969 ABCS700 Vinyl,2.35,0.0378
v1|366581824015|0,Johnny Cash  LP The Sings That Made Him Famous SUN DT 90568 Record Club 1966 VG+,2.80,0.0378
v1|307102879589|0,INK SPOTS ~ SELF  TITLED VOL.2 ~ 195? ~ 45  RPM EP ~ RECORD  NM  COVER NM,0.99,0.0378
v1|366583744725|0,"Kool Keith feat. Kutmasta Kurt ""Diesel Truckers"" Rap Hip Hop 2xLP DMAFT SEALED",10.50,0.0377
v1|257651959811|0,"ROLLING STONES Sexdrive RSR 12"" VG++ PROMO ",5.50,0.0377
v1|137558307773|0,JIMMY CLIFF Music Maker  REGGAE  LP REPRISE SHRINK,9.99,0.0377
v1|137578799289|0,Joe Barry 45 Rpm (I Got A Feeling/I’m A Fool To Care) Mercury S-1702,2.00,0.0377
v1|287499636215|0,THE IKE AND TINA TURNER SHOW - LIVE! 1965 WARNER BROS LP,11.99,0.0377
v1|278240980702|0,PREWAR JAZZ 78 • Wingy Mannone’s Orchestra • Champion 40005 • Tar Paper Stomp,14.99,0.0376
v1|318669280814|0,Elvis Presley lot 4 burning love welcome to my world how great the art. Hands n,9.99,0.0376
v1|278249891355|0,"Elvis Presley Elvis Now RCA Victor LP 12"" LSP-4671",9.99,0.0376
v1|168584166381|0,"Thomas Dolby - Dissidents: The Search For Truth Parts 1-2 (12"", Single) 45 rpm",1.00,0.0376
v1|257652015306|0,"SANDY RIVERA FEAT. LT BROWN Come Into My Room DEEP VISION 12"" VG+ ",5.00,0.0376
v1|336722335214|0,Pic Sleeve: Chicago: If She Would've Been Faithful�,3.50,0.0376
v1|267745917840|0,JETHRO TULL War Child LP Chrysalis Records CHR 106 1974,4.95,0.0376
v1|358875781682|0,Walt Disney The Fox And The Hound Picture Disc Record 1981 Vinyl VG+/G+,9.99,0.0376
v1|336722335211|0,Pic Sleeve: Blue Oyster Cult: Burnin' For You,3.50,0.0376
v1|117338510276|0,Dennis Brown Make It Easy On Yourself 7” 45 RPM (Studio One) EX!,9.99,0.0375
v1|137578825797|0,"The Fifth Estate, Ding Dong!The Witch Is Dead/The Rub-A-Dub,Jubilee 45 RPM Vinyl",2.00,0.0375
v1|188726497727|0,Rare PA Bluegrass 45 THE BLUE GRASS GENTS Will You Wait / Sunny Side TERU hear,5.00,0.0375
v1|267745925117|0,The Fifth Dimension Portrait 1970 Bell Records Bell 6045 Vinyl LP Record Album,3.99,0.0375
v1|800450469183|0,Mabel - about last night ...,2.99,0.0375
v1|257651523169|0,"LOLEATTA HOLLOWAY Crash Goes Love VOGUE 12"" VG+ FRANCE HI-NRG",5.00,0.0375
v1|298553891136|0,ROD STEWART Blondes Have More Fun Vinyl Lp 1978 Press Warner BSK-3261 Gatefold ,5.00,0.0375
v1|206462527511|0,Bobby Bland - Best Of Bobby Bland Vol. II  LP - Duke Stereo SEALED,8.00,0.0375
v1|298554460893|0,Orginal Broadway Cast Recording LP-BIG RIVER-The Adventures of Huckleberry Finn,4.99,0.0374
v1|168584155043|0,Petula Clark- Color My World / Who Am I LP vinyl record Warner Bros. W 1673,1.00,0.0374
v1|168589406729|0,Sobrinos De Cheech & Chong Big Bambu Ode Records SP 77014 VG/VG+ No Paper,9.99,0.0373
v1|318669371841|0,Fleetwood Mac - Kiln House - 1970 Reprise Gatefold EX/EX - Jeremy Spencer,23.00,0.0373
v1|298553765421|0,1982 The Musical Magic Of Christmas The Magic Organ R2001 Rangoon Records LP33,2.01,0.0373
v1|168583776002|0,2010 Jimi Hendrix Valleys of Neptune Double LP - NM Booklet Included EXC/VG+,22.95,0.0373
v1|278240953325|0,PREWAR JAZZ 78 • Louis Armstrong • Columbia 2606 • All Of Me • Home V+,18.99,0.0373
v1|407117468559|0,Jim Croce 'You Don't Mess Around with Jim' Vinyl LP Record (1972) ABCX 756,12.50,0.0372
v1|188734196722|0,"Even In Arcadia 12"" LP Gold Colored Vinyl 2 LP RCA Limited",40.00,0.0372
v1|336722326026|0,"ERIC CLAPTON ""No Reason To Cry"" 1976 (RSO/RS13004)",4.00,0.0372
v1|117341316571|0,Black Sabbath Heaven and Hell Album Vinyl LP Record Ronnie James Dio VG+/VG+,9.99,0.0372
v1|336722645687|0,16x LP Record Lot Mixed Grade Sherman Lampoon Jones,8.00,0.0372
v1|407102649325|0,YELLOWMAN versus JOSEY WALES Two Giants Clash REGGAE LP SHRINK NM,11.55,0.0372
v1|257651786936|0,"ODYSSEY Going Back To My Roots RCA VICTOR 12"" VG+ ",5.00,0.0372
v1|307104376405|0,"Warren Covington and the Tommy Dorsey Orchestra - It Takes Two... Record LP12""",3.02,0.0371
v1|257652081789|0,"SPECIAL ED I Got It Made PROFILE 12"" VG++ ",5.00,0.0371
v1|227459473857|0,"University of Tennessee Marching Band "" Fight Songs Of The South “",6.99,0.0371
v1|358878925603|0,"Jean Plum ""Look At The Boy"" 70's Soul 45 Hi UK mp3",9.99,0.0371
v1|298554499685|0,"Rush ""Signals"" LP Mercury SRM-1-4063 1982",10.00,0.0371
v1|198542661678|0,André Previn David Rose Like Young LP MGM E3716 Easy Listening Vinyl Record,1.50,0.0370
v1|287501230205|0,"RARE 50'S BILLY BILLIE HOLIDAY AT JAZZ AT THE PHILHARMONIC EP C-299 7"" RECORD",59.00,0.0370
v1|336722645688|0,16x Rock LP Record Lot Mixed Grade Osmonds Newton Smothers,8.00,0.0370
v1|298553971612|0,JIMMIE RODGERS - Moonlight And Skies / Rock All Our Babies To Sleep (Excellent),12.00,0.0370
v1|188734668968|0,ROGER SANCHEZ - I NEVER KNEW 2 X Vinyl 1999 RECORD 45 RPM House RSNL 003 NM,11.99,0.0369
v1|227459635498|0,Rodney Dangerfield Vinyl LP Lot of 2 No Respect & The Loser Comedy,9.99,0.0369
v1|407117219373|0,"""Supergroup"" 2-LP's, 1976 Rock-Pop Promo Various, Warner Brothers Nice EX Slade",9.99,0.0369
v1|198542940367|0,George Harrison Concert For Bangladesh Beatles Ravi Shankar LP Vinyl Album Lot,6.99,0.0369
v1|336722434988|0,Rush Permanent Waves Vinyl LP 1980 Mercury SRM-1-4001 VG+/VG,16.00,0.0369
v1|168569467080|0,CUBAN ~ RITA MONTANER ~ NICE ~ EL MANISERO ~ HEAR ~ 78 RPM  ~ X 6580,25.00,0.0368
v1|188734661103|0,LITTLE FEAT - DOWN ON THE FARM Vinyl LP RECORD 1979 Album HS 3345 NM,9.77,0.0368
v1|257651630002|0,"MARSHALL JEFFERSON The House Music Anthem TRAX 12"" VG+ ",7.50,0.0368
v1|128007289065|0,Vintage K-Tel - Bright Side Of Music 1973 Vinyl LP TU 230 No Cover,2.35,0.0368
v1|158129667147|0,Wylie Trass 1969 Soul 45 on ABC ~ That Soul Thing ~ Hear,9.99,0.0368
v1|137560231951|0,AFRICAN ~ SOLOMON LINDA'S EVENING BIRDS ~ HEAR ~ 78 RPM  ~ A 1148,150.00,0.0368
v1|227462486711|0,Vinyl records Mix lot of 4 Cuban music in vg good condition / Lot 2,25.30,0.0367
v1|278241412002|0,LITTLE RIVER BAND “THE NET” ~(gold stamp promo) ENTIRE ALBUM EXCELLENT CONDITION,8.00,0.0367
v1|358878889537|0,"Faye Crawford ""What Have I Done Wrong"" Northern Soul 45 RCA Victor Promo mp3",26.00,0.0367
v1|358878889537|0,"Faye Crawford ""What Have I Done Wrong"" Northern Soul 45 RCA Victor Promo mp3",26.00,0.0367
v1|800450474647|0,"THE DAMNED ""Anything"" - MCA 5966 - Orig. Vinyl LP Record",11.50,0.0367
v1|137579067542|0,45 RECORD - THE WILLOWS - CHURCH BELLS MAY RING EX First Press Doowop ,5.50,0.0367
v1|278248300674|0,Classic Rock Lot of 4  Vinyl LP John Mellencamp-James Taylor-Winwood-The Hollies,14.99,0.0367
v1|188714844414|0,Led Zeppelin Houses of The Holy 1973 Vinyl Record,10.50,0.0367
v1|307099899301|0,Christine McVie The Legendary Christine Perfect Album LP Fleetwood Mac Vinyl NM,9.99,0.0367
v1|188737570211|0,"ANDY GIBB *DJ COPY* ""ME (WITHOUT YOU)"" 45 RPM",2.99,0.0367
v1|398243478177|0,"The Doobie Brothers The Captain and Me 12"" Vinyl LP Warner Bros. Rock",10.00,0.0366
v1|178368114720|0,"The Cretones Snap Snap LP ,M-record, and cover With the original inner sleeve ",6.00,0.0366
v1|257651827734|0,"PETER GABRIEL Shock The Monkey GEFFEN 12"" VG++ ",7.00,0.0366
v1|188734122863|0,2 LP's. Elvis Presley. G.I. Blues. / Blue Hawaii. Both Living Stereo,4.00,0.0366
v1|298560346282|0,Capital -78 RPM -David Street -HERE YOU ARE / Ella Mae Morse - COW COW BOOGIE #2,4.99,0.0366
v1|366581664735|0,"Goldfinger And Other Music From James Bond Thrillers (LP, 1965) - Ray Martin",2.95,0.0366
v1|257657734093|0,STAVE MILLER BAND RECALL THE BEGINNING A JOURNEY FROM EDEN LP Capitol SMAS-11022,14.95,0.0366
v1|407117206381|0,"Diamond & Psychotic... ""Stunts, Blunts... INST."" Rap Hip Hop 2xLP Dusty Fingers",15.50,0.0366
v1|358879031919|0,"The Exits ""You Got To Have Money"" Northern Soul/Sweet Soul 45 Gemini mp3",20.50,0.0366
v1|298554566948|0,Roger Waters (Pink Floyd) music from The Body LP Harvest SHSP4008 1970,20.00,0.0365
